time,location
1364437070,in[lsb],
1364437081,in[lsb],
1364437106,in[dana-library],
1364437121,in[dana-library],
1364437136,in[dana-library],
1364437146,in[dana-library],
1364437161,near[college-street; burke; fairchild; ],
1364437184,near[college-street; baker-berry; fairchild; ],
1364437200,near[wentworth; websterhall; dartmouth_hall; ],
1364437215,near[baker-berry; wentworth; websterhall; ],
1364437239,near[parkhurst; baker-berry; mcnutt; ],
1364437262,in[hopkins],
1364437278,in[hopkins],
1364437318,near[HanoverInn; hopkins; east-wheelock; ],
1364437338,in[north-main],
1364437350,in[north-main],
1364482893,in[sport-venues-press],
1364482903,in[sport-venues-press],
1364483032,in[sport-venues-press],
1364483076,near[sport-venues-press; vac; ],
1364483092,near[vac; lodge; HanoverInn; ],
1364483102,in[vac],
1364483112,near[lodge; vac; north-main; ],
1364483122,near[lodge; vac; currier; ],
1364483132,near[hopkins; vac; lodge; ],
1364483142,near[isr_wireless; hopkins; baker-berry; ],
1364483152,near[hopkins; vac; baker-berry; ],
1364483162,near[hopkins; vac; isr_wireless; ],
1364483172,near[vac; hopkins; ],
1364483182,in[hopkins],
1364483192,in[hopkins],
1364483202,in[hopkins],
1364483212,in[hopkins],
1364483222,in[hopkins],
1364483232,in[hopkins],
1364483242,near[hopkins; carson-tech_services; baker-berry; ],
1364483252,in[hopkins],
1364483262,near[hopkins; reed; batrlett; ],
1364483272,near[hopkins; reed; batrlett; ],
1364483282,near[reed; hopkins; batrlett; ],
1364483292,near[reed; hopkins; baker-berry; ],
1364483302,near[reed; dartmouth_hall; hopkins; ],
1364483312,near[reed; thornton; dartmouth_hall; ],
1364483322,near[dartmouth_hall; reed; wentworth; ],
1364483332,near[dartmouth_hall; thornton; college-street; ],
1364483342,near[dartmouth_hall; college-street; parkhurst; ],
1364483352,near[college-street; dartmouth_hall; wentworth; ],
1364483362,near[baker-berry; college-street; parkhurst; ],
1364483372,near[wentworth; baker-berry; college-street; ],
1364483382,near[websterhall; baker-berry; wentworth; ],
1364483392,near[baker-berry; college-street; wentworth; ],
1364483458,near[baker-berry; college-street; wentworth; ],
1364483517,near[steele; burke; college-street; ],
1364483538,near[college-street; burke; sudikoff; ],
1364483603,in[sudikoff],
1364483888,in[sudikoff],
1364484173,in[sudikoff],
1364484425,in[sudikoff],
1364484445,in[sudikoff],
1364484743,in[sudikoff],
1364484841,in[sudikoff],
1364485645,in[sudikoff],
1364485930,in[sudikoff],
1364486166,in[college-street],
1364486181,in[mclaughlin],
1364486200,near[dana-library; mclaughlin; ropeferry; ],
1364486226,near[dana-library; lsb; ropeferry; ],
1364486315,near[lsb; dana-library; ropeferry; ],
1364486500,in[lsb],
1364486631,in[lsb],
1364486785,in[lsb],
1364486845,in[lsb],
1364486941,in[lsb],
1364487069,in[lsb],
1364487354,in[lsb],
1364487452,in[lsb],
1364487945,in[lsb],
1364488025,in[lsb],
1364488045,in[lsb],
1364488256,in[lsb],
1364488541,in[lsb],
1364488826,in[lsb],
1364489110,in[lsb],
1364489245,in[lsb],
1364489395,in[lsb],
1364489681,in[lsb],
1364489797,in[lsb],
1364489824,in[dana-library],
1364489834,near[mclaughlin; dana-library; ],
1364489873,in[mclaughlin],
1364489895,in[mclaughlin],
1364489931,in[mclaughlin],
1364489947,near[burke; college-street; sudikoff; ],
1364490066,in[sudikoff],
1364490447,in[sudikoff],
1364490868,in[sudikoff],
1364491154,in[sudikoff],
1364491439,in[sudikoff],
1364491624,in[sudikoff],
1364491645,in[sudikoff],
1364491724,in[sudikoff],
1364492009,in[sudikoff],
1364492294,in[sudikoff],
1364492579,in[sudikoff],
1364492696,in[sudikoff],
1364492845,in[sudikoff],
1364493424,in[sudikoff],
1364493481,in[sudikoff],
1364493766,in[sudikoff],
1364494045,in[sudikoff],
1364494336,in[sudikoff],
1364494621,in[sudikoff],
1364494906,in[sudikoff],
1364495191,in[sudikoff],
1364495224,in[sudikoff],
1364495245,in[sudikoff],
1364495308,in[sudikoff],
1364496093,in[sudikoff],
1364496378,in[sudikoff],
1364496445,in[sudikoff],
1364496663,in[sudikoff],
1364496948,in[sudikoff],
1364497024,in[sudikoff],
1364497233,in[sudikoff],
1364497518,in[sudikoff],
1364497645,in[sudikoff],
1364497803,in[sudikoff],
1364497921,in[sudikoff],
1364498705,in[sudikoff],
1364498824,in[sudikoff],
1364498846,in[sudikoff],
1364498991,in[sudikoff],
1364499276,in[sudikoff],
1364499561,in[sudikoff],
1364499846,in[sudikoff],
1364500045,in[sudikoff],
1364500131,in[sudikoff],
1364500416,in[sudikoff],
1364500533,in[sudikoff],
1364500624,in[sudikoff],
1364501247,in[sudikoff],
1364501318,in[sudikoff],
1364501603,in[sudikoff],
1364501888,in[sudikoff],
1364502173,in[sudikoff],
1364502424,in[sudikoff],
1364502445,in[sudikoff],
1364502743,in[sudikoff],
1364503028,in[sudikoff],
1364503128,in[sudikoff],
1364503645,in[sudikoff],
1364503930,in[sudikoff],
1364504215,in[sudikoff],
1364504500,in[sudikoff],
1364504785,in[sudikoff],
1364504799,in[sudikoff],
1364504809,in[sudikoff],
1364504819,near[sudikoff; college-street; ],
1364504829,in[sudikoff],
1364504839,in[sudikoff],
1364504849,in[sudikoff],
1364504859,in[sudikoff],
1364504869,in[sudikoff],
1364504879,in[sudikoff],
1364504889,in[sudikoff],
1364504899,in[sudikoff],
1364504909,in[sudikoff],
1364504919,in[sudikoff],
1364504929,in[sudikoff],
1364504939,in[sudikoff],
1364504949,in[sudikoff],
1364504959,in[sudikoff],
1364504969,in[sudikoff],
1364504979,in[sudikoff],
1364504989,in[sudikoff],
1364504999,in[sudikoff],
1364505009,in[sudikoff],
1364505019,in[sudikoff],
1364505029,in[sudikoff],
1364505039,in[sudikoff],
1364505049,in[sudikoff],
1364505059,in[sudikoff],
1364505069,in[sudikoff],
1364505079,in[sudikoff],
1364505089,in[sudikoff],
1364505099,in[sudikoff],
1364505316,in[sudikoff],
1364505608,in[sudikoff],
1364505736,in[sudikoff],
1364506024,in[sudikoff],
1364506045,in[sudikoff],
1364506541,in[sudikoff],
1364506827,in[sudikoff],
1364507112,in[sudikoff],
1364507245,in[sudikoff],
1364507396,in[sudikoff],
1364507682,in[sudikoff],
1364507824,in[sudikoff],
1364507967,in[sudikoff],
1364508252,in[sudikoff],
1364508355,in[sudikoff],
1364508369,in[sudikoff],
1364508445,in[sudikoff],
1364508630,in[sudikoff],
1364508644,in[sudikoff],
1364509154,in[sudikoff],
1364509439,in[sudikoff],
1364509624,in[sudikoff],
1364509645,in[sudikoff],
1364509724,in[sudikoff],
1364510009,in[sudikoff],
1364510294,in[sudikoff],
1364510579,in[sudikoff],
1364510845,in[sudikoff],
1364510983,in[sudikoff],
1364511424,in[sudikoff],
1364511765,in[sudikoff],
1364512045,in[sudikoff],
1364512335,in[sudikoff],
1364512620,in[sudikoff],
1364512905,in[sudikoff],
1364513190,in[sudikoff],
1364513224,in[sudikoff],
1364513245,in[sudikoff],
1364513475,in[sudikoff],
1364513586,in[sudikoff],
1364514377,in[sudikoff],
1364514445,in[sudikoff],
1364514662,in[sudikoff],
1364514947,in[sudikoff],
1364515024,in[sudikoff],
1364515232,in[sudikoff],
1364515517,in[sudikoff],
1364515645,in[sudikoff],
1364515802,in[sudikoff],
1364516087,in[sudikoff],
1364516207,in[sudikoff],
1364516661,in[sudikoff],
1364516824,in[sudikoff],
1364516845,in[sudikoff],
1364516989,in[sudikoff],
1364517274,in[sudikoff],
1364517559,in[sudikoff],
1364517844,in[sudikoff],
1364518045,in[sudikoff],
1364518129,in[sudikoff],
1364518414,in[sudikoff],
1364518624,in[sudikoff],
1364518699,in[sudikoff],
1364518806,in[sudikoff],
1364519247,in[sudikoff],
1364520424,in[sudikoff],
1364520445,in[sudikoff],
1364520621,in[sudikoff],
1364521275,in[mclaughlin],
1364521289,in[mclaughlin],
1364521308,in[mclaughlin],
1364521325,near[dana-library; ropeferry; mclaughlin; ],
1364521505,in[dana-library],
1364521567,in[lsb],
1364521582,in[lsb],
1364521598,in[lsb],
1364521613,in[lsb],
1364521722,in[lsb],
1364521735,in[dana-library],
1364521758,in[dana-library],
1364521773,in[vail],
1364521788,in[vail],
1364521798,near[baker-berry; college-street; vail; ],
1364521820,in[baker-berry],
1364521859,in[baker-berry],
1364521886,in[baker-berry],
1364521937,in[robinson],
1364521952,in[north-main],
1364521968,in[north-main],
1364521984,in[north-main],
1364521999,in[north-main],
1364522775,in[HanoverInn],
1364522790,in[HanoverInn],
1364522806,in[HanoverInn],
1364522821,in[HanoverInn],
1364522836,in[baker-berry],
1364522861,near[baker-berry; steele; ],
1364522883,near[burke; baker-berry; steele; ],
1364522897,in[burke],
1364522928,in[north-main],
1364522939,in[north-main],
1364522950,in[kemeny],
1364522961,near[kemeny; silsby-rocky; carpenterhall; ],
1364522971,near[baker-berry; carpenterhall; silsby-rocky; ],
1364522982,near[baker-berry; carpenterhall; sanborn; ],
1364522998,near[baker-berry; thornton; hopkins; ],
1364523015,near[HanoverInn; hopkins; baker-berry; ],
1364523040,in[north-main],
1364523056,in[north-main],
1364523071,in[north-main],
1364523087,in[north-main],
1364564465,in[sport-venues-press],
1364564583,in[sport-venues-press],
1364564652,in[sport-venues-press],
1364564667,in[vac],
1364564715,in[vac],
1364564730,in[vac],
1364564761,near[vac; hopkins; ],
1364564779,in[hopkins],
1364564794,in[hopkins],
1364564807,in[hopkins],
1364564821,near[carson-tech_services; hopkins; thornton; ],
1364564845,near[hopkins; carson-tech_services; reed; ],
1364564889,near[hopkins; thornton; reed; ],
1364564935,in[thornton],
1364564980,near[baker-berry; websterhall; college-street; ],
1364565054,near[steele; baker-berry; college-street; ],
1364565073,in[steele],
1364565089,near[college-street; library-default-services; fairchild; ],
1364565153,near[college-street; mclaughlin; library-default-services; ],
1364565198,near[dana-library; mclaughlin; ropeferry; ],
1364565271,in[dana-library],
1364565287,in[vail],
1364565342,in[lsb],
1364565371,in[lsb],
1364565417,in[lsb],
1364565724,in[lsb],
1364565839,in[lsb],
1364566045,in[lsb],
1364566626,in[lsb],
1364566911,in[lsb],
1364567035,in[lsb],
1364567196,in[lsb],
1364567218,in[lsb],
1364567245,in[lsb],
1364567481,in[lsb],
1364567765,in[lsb],
1364568050,in[lsb],
1364568335,in[lsb],
1364568445,in[lsb],
1364569017,in[lsb],
1364569237,in[lsb],
1364569522,in[lsb],
1364569645,in[lsb],
1364569807,in[lsb],
1364569836,in[lsb],
1364569897,in[lsb],
1364569959,near[lsb; dana-library; vail; ],
1364569973,near[lsb; vail; dana-library; ],
1364570083,in[dana-library],
1364570127,near[mclaughlin; college-street; dana-library; ],
1364570148,near[mclaughlin; college-street; ],
1364570164,near[college-street; burke; moore; ],
1364570223,near[college-street; burke; steele; ],
1364570377,near[sudikoff; college-street; steele; ],
1364570662,in[sudikoff],
1364570817,in[sudikoff],
1364570845,in[sudikoff],
1364570947,in[sudikoff],
1364571051,in[sudikoff],
1364571850,in[sudikoff],
1364572045,in[sudikoff],
1364572135,in[sudikoff],
1364572420,in[sudikoff],
1364572617,in[sudikoff],
1364572705,in[sudikoff],
1364572990,in[sudikoff],
1364573245,in[sudikoff],
1364573560,in[sudikoff],
1364573664,in[sudikoff],
1364574417,in[sudikoff],
1364574445,in[sudikoff],
1364574747,in[sudikoff],
1364575032,in[sudikoff],
1364575317,in[sudikoff],
1364575602,in[sudikoff],
1364575645,in[sudikoff],
1364575887,in[sudikoff],
1364576102,in[sudikoff],
1364576118,in[sudikoff],
1364576172,in[sudikoff],
1364576209,in[sudikoff],
1364576269,in[sudikoff],
1364576308,in[sudikoff],
1364576318,in[sudikoff],
1364576328,in[sudikoff],
1364576338,in[sudikoff],
1364576348,in[sudikoff],
1364576358,in[sudikoff],
1364576368,in[sudikoff],
1364576378,in[sudikoff],
1364576388,in[sudikoff],
1364576398,in[sudikoff],
1364576408,in[sudikoff],
1364576418,in[sudikoff],
1364576428,in[sudikoff],
1364576438,in[sudikoff],
1364576448,in[sudikoff],
1364576458,in[sudikoff],
1364576468,in[sudikoff],
1364576478,in[sudikoff],
1364576488,in[sudikoff],
1364576498,in[sudikoff],
1364576508,in[sudikoff],
1364576518,in[sudikoff],
1364576528,in[sudikoff],
1364576538,in[sudikoff],
1364576548,in[sudikoff],
1364576558,in[sudikoff],
1364576568,in[sudikoff],
1364576578,in[sudikoff],
1364576588,in[sudikoff],
1364576598,in[sudikoff],
1364576845,in[sudikoff],
1364577074,in[sudikoff],
1364577359,in[sudikoff],
1364577644,in[sudikoff],
1364577929,in[sudikoff],
1364578017,in[sudikoff],
1364578045,in[sudikoff],
1364578214,in[sudikoff],
1364578499,in[sudikoff],
1364578784,in[sudikoff],
1364578894,in[sudikoff],
1364579245,in[sudikoff],
1364579706,in[sudikoff],
1364579817,in[sudikoff],
1364579991,in[sudikoff],
1364580276,in[sudikoff],
1364580445,in[sudikoff],
1364580563,in[sudikoff],
1364580846,in[sudikoff],
1364581132,in[sudikoff],
1364581417,in[sudikoff],
1364581536,in[sudikoff],
1364581617,in[sudikoff],
1364581645,in[sudikoff],
1364582339,in[sudikoff],
1364582624,in[sudikoff],
1364582845,in[sudikoff],
1364582909,in[sudikoff],
1364583194,in[sudikoff],
1364583417,in[sudikoff],
1364583479,in[sudikoff],
1364583764,in[sudikoff],
1364584045,in[sudikoff],
1364584146,in[sudikoff],
1364584951,in[sudikoff],
1364585217,in[sudikoff],
1364585245,in[sudikoff],
1364585521,in[sudikoff],
1364585806,in[sudikoff],
1364586091,in[sudikoff],
1364586376,in[sudikoff],
1364586445,in[sudikoff],
1364586661,in[sudikoff],
1364586760,in[sudikoff],
1364587017,in[sudikoff],
1364587563,in[sudikoff],
1364587645,in[sudikoff],
1364587848,in[sudikoff],
1364588133,in[sudikoff],
1364588418,in[sudikoff],
1364588703,in[sudikoff],
1364588817,in[sudikoff],
1364588845,in[sudikoff],
1364588988,in[sudikoff],
1364589273,in[sudikoff],
1364589373,in[sudikoff],
1364590045,in[sudikoff],
1364590175,in[sudikoff],
1364590460,in[sudikoff],
1364590618,in[sudikoff],
1364590745,in[sudikoff],
1364591030,in[sudikoff],
1364591245,in[sudikoff],
1364591315,in[sudikoff],
1364591600,in[sudikoff],
1364591885,in[sudikoff],
1364591985,in[sudikoff],
1364592417,in[sudikoff],
1364592445,in[sudikoff],
1364592787,in[sudikoff],
1364593072,in[sudikoff],
1364593357,in[sudikoff],
1364593642,in[sudikoff],
1364593928,in[sudikoff],
1364594212,in[sudikoff],
1364594497,in[sudikoff],
1364594593,in[sudikoff],
1364594731,in[sudikoff],
1364594759,in[steele],
1364594812,in[steele],
1364594826,in[baker-berry],
1364594842,in[baker-berry],
1364594892,in[baker-berry],
1364594917,near[baker-berry; websterhall; wentworth; ],
1364594933,near[wentworth; hopkins; reed; ],
1364594959,near[wentworth; hopkins; thornton; ],
1364595032,near[thornton; reed; hopkins; ],
1364595043,near[hopkins; reed; ],
1364595143,in[hopkins],
1364595159,in[hopkins],
1364595188,in[hopkins],
1364595252,near[hopkins; vac; isr_wireless; ],
1364595273,near[7-lebanon; vac; isr_wireless; ],
1364595314,in[7-lebanon],
1364595345,in[7-lebanon],
1364595361,in[7-lebanon],
1364595384,in[7-lebanon],
1364599518,in[7-lebanon],
1364599617,in[7-lebanon],
1364599645,in[7-lebanon],
1364599783,in[7-lebanon],
1364599793,in[7-lebanon],
1364599803,in[hopkins],
1364599813,in[hopkins],
1364599823,in[hopkins],
1364599833,in[hopkins],
1364599843,in[hopkins],
1364599853,in[hopkins],
1364599863,in[hopkins],
1364599911,in[hopkins],
1364599921,in[hopkins],
1364599931,in[hopkins],
1364599941,in[hopkins],
1364599951,near[hopkins; carson-tech_services; reed; ],
1364599961,near[hopkins; batrlett; carson-tech_services; ],
1364599971,near[hopkins; batrlett; carson-tech_services; ],
1364599981,near[hopkins; reed; batrlett; ],
1364599991,near[hopkins; reed; carson-tech_services; ],
1364600001,near[hopkins; batrlett; reed; ],
1364600011,near[reed; hopkins; batrlett; ],
1364600021,near[reed; hopkins; batrlett; ],
1364600031,near[reed; hopkins; batrlett; ],
1364600041,near[robinson; hopkins; reed; ],
1364600051,near[reed; robinson; hopkins; ],
1364600061,near[reed; dartmouth_hall; thornton; ],
1364600071,near[dartmouth_hall; reed; thornton; ],
1364600081,near[dartmouth_hall; wentworth; thornton; ],
1364600091,near[dartmouth_hall; wentworth; thornton; ],
1364600102,near[dartmouth_hall; baker-berry; thornton; ],
1364600112,near[dartmouth_hall; parkhurst; wentworth; ],
1364600185,near[websterhall; dartmouth_hall; wentworth; ],
1364600195,near[websterhall; baker-berry; wentworth; ],
1364600205,near[websterhall; baker-berry; wentworth; ],
1364600326,near[baker-berry; websterhall; rollins-chapel; ],
1364600412,near[college-street; sudikoff; steele; ],
1364600846,in[sudikoff],
1364601415,in[sudikoff],
1364601703,in[sudikoff],
1364602046,in[sudikoff],
1364602801,near[sudikoff; college-street; ],
1364602817,in[mclaughlin],
1364602839,in[mclaughlin],
1364602891,in[mclaughlin],
1364603053,in[dana-library],
1364603069,near[lsb; remsen; dana-library; ],
1364603107,in[lsb],
1364603117,in[lsb],
1364603261,in[dana-library],
1364603285,in[dana-library],
1364603309,near[steele; baker-berry; college-street; ],
1364603325,in[baker-berry],
1364603340,in[baker-berry],
1364603378,in[baker-berry],
1364603394,in[hopkins],
1364603422,in[hopkins],
1364603438,near[baker-berry; robinson; hopkins; ],
1364603468,near[baker-berry; hopkins; ],
1364603515,in[north-main],
1364603538,in[north-main],
1364603553,in[north-main],
1364603569,in[north-main],
1364603584,in[north-main],
1364664556,in[sport-venues-press],
1364664567,in[sport-venues-press],
1364664602,in[sport-venues-press],
1364664618,in[sport-venues-press],
1364664666,in[sport-venues-press],
1364664697,in[sport-venues-press],
1364664712,near[vac; sport-venues-press; ],
1364664764,in[vac],
1364664826,in[vac],
1364664842,near[hopkins; vac; north-main; ],
1364664872,near[hopkins; vac; north-main; ],
1364664895,in[hopkins],
1364664911,in[hopkins],
1364664969,in[hopkins],
1364664985,near[reed; wentworth; dartmouth_hall; ],
1364665053,near[reed; wentworth; parkhurst; ],
1364665085,near[websterhall; parkhurst; wentworth; ],
1364665106,near[baker-berry; websterhall; ],
1364665122,in[baker-berry],
1364665158,in[baker-berry],
1364665174,near[steele; college-street; baker-berry; ],
1364665219,near[steele; college-street; baker-berry; ],
1364665234,in[college-street],
1364665248,near[sudikoff; college-street; ],
1364665645,in[sudikoff],
1364666051,in[sudikoff],
1364666209,in[sudikoff],
1364666845,in[sudikoff],
1364667865,in[sudikoff],
1364668009,in[sudikoff],
1364668045,in[sudikoff],
1364669192,in[sudikoff],
1364669222,in[sudikoff],
1364669238,in[sudikoff],
1364669253,in[sudikoff],
1364669387,in[sudikoff],
1364669672,in[sudikoff],
1364669809,in[sudikoff],
1364669957,in[sudikoff],
1364670291,in[sudikoff],
1364670453,in[sudikoff],
1364670576,in[sudikoff],
1364670861,in[sudikoff],
1364671146,in[sudikoff],
1364671432,in[sudikoff],
1364671609,in[sudikoff],
1364671653,in[sudikoff],
1364671716,in[sudikoff],
1364672001,in[sudikoff],
1364672100,in[sudikoff],
1364672853,in[sudikoff],
1364672904,in[sudikoff],
1364673189,in[sudikoff],
1364673409,in[sudikoff],
1364673474,in[sudikoff],
1364673759,in[sudikoff],
1364674044,in[sudikoff],
1364674329,in[sudikoff],
1364674614,in[sudikoff],
1364674712,in[sudikoff],
1364675209,in[sudikoff],
1364675253,in[sudikoff],
1364675516,in[sudikoff],
1364675801,in[sudikoff],
1364676086,in[sudikoff],
1364676371,in[sudikoff],
1364676453,in[sudikoff],
1364676656,in[sudikoff],
1364676941,in[sudikoff],
1364677008,in[sudikoff],
1364677119,near[college-street; sudikoff; mclaughlin; ],
1364677138,in[mclaughlin],
1364677153,in[ropeferry],
1364677164,near[mclaughlin; ropeferry; dana-library; ],
1364677174,near[mclaughlin; dana-library; ropeferry; ],
1364677184,near[mclaughlin; dana-library; ropeferry; ],
1364677194,in[dana-library],
1364677204,in[dana-library],
1364677214,near[dana-library; lsb; vail; ],
1364677224,near[dana-library; vail; lsb; ],
1364677234,near[dana-library; vail; lsb; ],
1364677244,near[dana-library; vail; lsb; ],
1364677254,near[dana-library; lsb; vail; ],
1364677264,near[dana-library; lsb; vail; ],
1364677274,near[vail; lsb; dana-library; ],
1364677284,near[lsb; vail; dana-library; ],
1364677294,near[lsb; dana-library; remsen; ],
1364677304,near[lsb; dana-library; vail; ],
1364677314,near[dana-library; lsb; ],
1364677339,in[lsb],
1364677350,in[lsb],
1364677360,in[lsb],
1364677375,in[lsb],
1364677389,in[lsb],
1364677540,in[lsb],
1364677550,in[lsb],
1364677560,near[lsb; dana-library; ],
1364677570,in[dana-library],
1364677580,in[dana-library],
1364677590,in[dana-library],
1364677600,near[dana-library; mclaughlin; ropeferry; ],
1364677610,near[burke; dana-library; mclaughlin; ],
1364677620,near[steele; college-street; burke; ],
1364677639,near[steele; websterhall; college-street; ],
1364677653,in[wentworth],
1364677673,in[baker-berry],
1364677683,near[baker-berry; parkhurst; hopkins; ],
1364677731,in[hopkins],
1364677762,in[north-main],
1364677807,in[north-main],
1364746348,in[sport-venues],
1364746371,near[sport-venues-press; sport-venues; ],
1364746538,in[vac],
1364746577,in[vac],
1364746593,near[isr_wireless; hopkins; lodge; ],
1364746663,in[hopkins],
1364746710,in[hopkins],
1364746729,in[carson-tech_services],
1364746758,near[reed; wentworth; hopkins; ],
1364746877,near[baker-berry; college-street; reed; ],
1364746979,near[college-street; steele; baker-berry; ],
1364746995,near[college-street; sudikoff; steele; ],
1364747007,near[college-street; sudikoff; steele; ],
1364747202,in[sudikoff],
1364747255,in[sudikoff],
1364747636,in[sudikoff],
1364748259,in[sudikoff],
1364748453,in[sudikoff],
1364749003,in[sudikoff],
1364749446,in[sudikoff],
1364749653,in[sudikoff],
1364750802,in[sudikoff],
1364750853,in[sudikoff],
1364751270,in[sudikoff],
1364752053,in[sudikoff],
1364752603,in[sudikoff],
1364753102,in[sudikoff],
1364753253,in[sudikoff],
1364754402,in[sudikoff],
1364754453,in[sudikoff],
1364754933,in[sudikoff],
1364755653,in[sudikoff],
1364756203,in[sudikoff],
1364756749,in[sudikoff],
1364756853,in[sudikoff],
1364758002,in[sudikoff],
1364758053,in[sudikoff],
1364758566,in[sudikoff],
1364759253,in[sudikoff],
1364759802,in[sudikoff],
1364760398,in[sudikoff],
1364760453,in[sudikoff],
1364761603,in[sudikoff],
1364761653,in[sudikoff],
1364762223,in[sudikoff],
1364762853,in[sudikoff],
1364763403,in[sudikoff],
1364764031,in[sudikoff],
1364764053,in[sudikoff],
1364765202,in[sudikoff],
1364765253,in[sudikoff],
1364765862,in[sudikoff],
1364766453,in[sudikoff],
1364767002,in[sudikoff],
1364767436,near[sudikoff; mclaughlin; college-street; ],
1364767446,near[mclaughlin; sudikoff; moore; ],
1364767456,in[mclaughlin],
1364767466,in[mclaughlin],
1364767476,in[mclaughlin],
1364767486,in[mclaughlin],
1364767496,in[mclaughlin],
1364767506,in[mclaughlin],
1364767516,near[mclaughlin; lsb; dana-library; ],
1364767526,near[ropeferry; mclaughlin; lsb; ],
1364767536,near[ropeferry; mclaughlin; dana-library; ],
1364767546,near[ropeferry; mclaughlin; lsb; ],
1364767556,near[dana-library; mclaughlin; lsb; ],
1364767566,near[dana-library; lsb; ropeferry; ],
1364767576,near[dana-library; lsb; mclaughlin; ],
1364767586,in[dana-library],
1364767596,in[dana-library],
1364767606,in[dana-library],
1364767616,near[dana-library; vail; lsb; ],
1364767627,near[lsb; dana-library; vail; ],
1364767637,near[vail; dana-library; lsb; ],
1364767647,near[dana-library; vail; lsb; ],
1364767657,near[dana-library; lsb; remsen; ],
1364767668,near[dana-library; lsb; vail; ],
1364767712,near[north-park; dana-library; lsb; ],
1364767722,in[north-park],
1364767732,in[north-park],
1364767742,in[north-park],
1364767752,in[north-park],
1364767762,in[north-park],
1364767772,in[north-park],
1364767782,in[north-park],
1364767792,in[north-park],
1364767802,in[north-park],
1364767812,in[north-park],
1364767822,in[north-park],
1364767832,in[north-park],
1364767842,in[north-park],
1364767852,in[north-park],
1364767862,in[north-park],
1364767872,in[north-park],
1364767882,in[north-park],
1364767893,in[north-park],
1364767903,in[north-park],
1364767913,in[north-park],
1364767923,in[north-park],
1364767933,in[north-park],
1364767943,in[north-park],
1364767953,in[north-park],
1364767963,in[north-park],
1364767973,in[north-park],
1364767983,in[north-park],
1364767993,in[north-park],
1364768003,in[north-park],
1364768013,in[north-park],
1364768800,in[north-park],
1364768821,in[north-park],
1364768853,in[north-park],
1364769486,in[north-park],
1364770043,in[north-park],
1364770053,in[north-park],
1364770600,in[north-park],
1364771253,in[north-park],
1364771301,in[north-park],
1364771616,in[north-park],
1364771671,in[north-park],
1364771686,in[north-park],
1364771710,in[north-park],
1364771733,in[north-park],
1364771749,in[north-park],
1364771764,near[vail; dana-library; north-park; ],
1364771899,near[vail; dana-library; ],
1364771957,in[dana-library],
1364771972,in[mclaughlin],
1364772000,in[mclaughlin],
1364772022,in[mclaughlin],
1364772038,near[burke; moore; mclaughlin; ],
