id,device,timestamp,ACCOUNT_LABEL,DATE,TIME
067e4ffb-68ef-4f24-9239-7f72a887b382-38,1e068df6-5198-4921-befb-dee4e963cf79,1364922729,2,4/2/2013,7:00 PM
067e4ffb-68ef-4f24-9239-7f72a887b382-39,1e068df6-5198-4921-befb-dee4e963cf79,1364922729,3,4/2/2013,1:40 PM
067e4ffb-68ef-4f24-9239-7f72a887b382-40,1e068df6-5198-4921-befb-dee4e963cf79,1364922729,4,4/2/2013,8:00 PM
e36e217b-c8c2-43e0-a35b-73a0b6a43592-19,1e068df6-5198-4921-befb-dee4e963cf79,1365009129,1,4/3/2013,7:00 PM
e36e217b-c8c2-43e0-a35b-73a0b6a43592-22,1e068df6-5198-4921-befb-dee4e963cf79,1365009129,2,4/3/2013,10:00 AM
e36e217b-c8c2-43e0-a35b-73a0b6a43592-23,1e068df6-5198-4921-befb-dee4e963cf79,1365009129,3,4/3/2013,12:30 PM
e36e217b-c8c2-43e0-a35b-73a0b6a43592-24,1e068df6-5198-4921-befb-dee4e963cf79,1365009129,4,4/3/2013,10:00 PM
4c3564fb-80c5-4f64-8b90-b246c33aea8e-37,1e068df6-5198-4921-befb-dee4e963cf79,1365095529,1,4/4/2013,12:00 PM
4c3564fb-80c5-4f64-8b90-b246c33aea8e-39,1e068df6-5198-4921-befb-dee4e963cf79,1365095529,2,4/4/2013,2:00 PM
4c3564fb-80c5-4f64-8b90-b246c33aea8e-40,1e068df6-5198-4921-befb-dee4e963cf79,1365095529,3,4/4/2013,11:00 AM
23df5c56-aac6-4f4f-abbd-fa45e59eadfb-29,1e068df6-5198-4921-befb-dee4e963cf79,1365181929,1,4/5/2013,10:00 AM
23df5c56-aac6-4f4f-abbd-fa45e59eadfb-31,1e068df6-5198-4921-befb-dee4e963cf79,1365181929,2,4/5/2013,12:30 PM
23df5c56-aac6-4f4f-abbd-fa45e59eadfb-32,1e068df6-5198-4921-befb-dee4e963cf79,1365181929,3,4/5/2013,8:30 PM
1bdd6c2a-9037-4719-8ddd-94c6fe4aacc7-475,1e068df6-5198-4921-befb-dee4e963cf79,1365268329,1,4/6/2013,6:30 AM
d11c7034-0d3c-4b3d-8651-5a2941aa30e7-118,1e068df6-5198-4921-befb-dee4e963cf79,1365441129,1,4/8/2013,10:00 AM
d11c7034-0d3c-4b3d-8651-5a2941aa30e7-119,1e068df6-5198-4921-befb-dee4e963cf79,1365441129,2,4/8/2013,12:30 PM
eca66e58-2475-4620-8f7f-d097f8f6edfa-38,1e068df6-5198-4921-befb-dee4e963cf79,1365527529,1,4/9/2013,1:00 PM
eca66e58-2475-4620-8f7f-d097f8f6edfa-39,1e068df6-5198-4921-befb-dee4e963cf79,1365527529,2,4/9/2013,2:00 PM
eca66e58-2475-4620-8f7f-d097f8f6edfa-40,1e068df6-5198-4921-befb-dee4e963cf79,1365527529,3,4/9/2013,7:00 PM
499bd21f-3cb2-47a0-8d90-f7452076b5f1-44,1e068df6-5198-4921-befb-dee4e963cf79,1365613929,1,4/10/2013,10:00 AM
499bd21f-3cb2-47a0-8d90-f7452076b5f1-45,1e068df6-5198-4921-befb-dee4e963cf79,1365613929,2,4/10/2013,12:30 PM
499bd21f-3cb2-47a0-8d90-f7452076b5f1-46,1e068df6-5198-4921-befb-dee4e963cf79,1365613929,3,4/10/2013,10:00 PM
c8615254-7a28-4d77-b8eb-714816e78bab-208,1e068df6-5198-4921-befb-dee4e963cf79,1365700329,1,4/11/2013,12:00 PM
c8615254-7a28-4d77-b8eb-714816e78bab-209,1e068df6-5198-4921-befb-dee4e963cf79,1365700329,2,4/11/2013,2:00 PM
041f65b9-88e2-45d0-ac05-d23306231529-33,1e068df6-5198-4921-befb-dee4e963cf79,1365786729,1,4/12/2013,10:00 AM
041f65b9-88e2-45d0-ac05-d23306231529-34,1e068df6-5198-4921-befb-dee4e963cf79,1365786729,2,4/12/2013,12:30 PM
ce83a8c3-78d2-4e71-8856-8059143cb327-73,1e068df6-5198-4921-befb-dee4e963cf79,1366045929,1,4/15/2013,10:00 AM
ce83a8c3-78d2-4e71-8856-8059143cb327-74,1e068df6-5198-4921-befb-dee4e963cf79,1366045929,2,4/15/2013,12:30 PM
9ae9d6a1-3295-4116-8cd1-5b6cd4fee50e-67,1e068df6-5198-4921-befb-dee4e963cf79,1366218729,1,4/17/2013,10:00 AM
9ae9d6a1-3295-4116-8cd1-5b6cd4fee50e-68,1e068df6-5198-4921-befb-dee4e963cf79,1366218729,2,4/17/2013,12:30 PM
14b664ca-fafb-4e69-9057-53eacb698594-39,1e068df6-5198-4921-befb-dee4e963cf79,1366391529,1,4/19/2013,2:00 PM
98393b6d-73dc-4396-931d-9c31e2baae59-57,1e068df6-5198-4921-befb-dee4e963cf79,1366564329,1,4/21/2013,4:30 PM
f85b94f3-5933-48ca-bc90-9090a1331c85-49,1e068df6-5198-4921-befb-dee4e963cf79,1366650729,1,4/22/2013,10:00 AM
f85b94f3-5933-48ca-bc90-9090a1331c85-50,1e068df6-5198-4921-befb-dee4e963cf79,1366650729,2,4/22/2013,12:30 PM
