timestamp, activity inference
1364407707,0

1364407710,0

1364407712,0

1364407715,0

1364407717,0

1364407720,0

1364407723,0

1364407725,0

1364407728,0

1364407730,0

1364407733,0

1364407735,0

1364407738,0

1364407741,0

1364407743,0

1364407746,0

1364407748,0

1364407751,0

1364407753,0

1364407756,0

1364407759,0

1364407761,0

1364407764,0

1364407947,0

1364407949,0

1364407952,0

1364407954,0

1364407957,0

1364407960,0

1364407962,0

1364407965,0

1364407967,0

1364407970,0

1364407972,0

1364407975,0

1364407978,0

1364407980,0

1364407983,0

1364407985,0

1364407988,0

1364407990,0

1364407993,0

1364407996,0

1364407998,0

1364408001,0

1364408003,0

1364408186,0

1364408189,0

1364408191,0

1364408194,0

1364408197,0

1364408199,0

1364408202,0

1364408204,0

1364408207,0

1364408209,0

1364408212,0

1364408215,0

1364408217,0

1364408220,0

1364408222,0

1364408225,0

1364408227,0

1364408230,0

1364408233,0

1364408235,0

1364408238,0

1364408240,0

1364408243,0

1364408426,0

1364408428,0

1364408431,0

1364408434,0

1364408436,0

1364408439,0

1364408441,0

1364408444,0

1364408446,0

1364408449,0

1364408452,0

1364408454,0

1364408457,0

1364408459,0

1364408462,0

1364408464,0

1364408467,0

1364408470,0

1364408472,0

1364408475,0

1364408477,0

1364408480,0

1364408482,0

1364408665,0

1364408668,0

1364408671,0

1364408673,0

1364408676,0

1364408678,0

1364408681,0

1364408683,0

1364408686,0

1364408689,0

1364408691,0

1364408694,0

1364408696,0

1364408699,0

1364408701,0

1364408704,0

1364408707,0

1364408709,0

1364408712,0

1364408714,0

1364408717,0

1364408720,0

1364408722,0

1364408905,0

1364408908,0

1364408910,0

1364408913,0

1364408915,0

1364408918,0

1364408920,0

1364408923,0

1364408926,0

1364408928,0

1364408931,0

1364408933,0

1364408936,0

1364408938,0

1364408941,0

1364408944,0

1364408946,0

1364408949,0

1364408951,0

1364408954,0

1364408956,0

1364408959,0

1364408962,0

1364409145,0

1364409147,0

1364409150,0

1364409152,0

1364409155,0

1364409157,0

1364409160,0

1364409163,0

1364409165,0

1364409168,0

1364409170,0

1364409173,0

1364409175,0

1364409178,0

1364409181,0

1364409183,0

1364409186,0

1364409188,0

1364409191,0

1364409193,0

1364409196,0

1364409199,0

1364409201,0

1364409204,0

1364409387,0

1364409389,0

1364409392,0

1364409394,0

1364409397,0

1364409400,0

1364409402,0

1364409405,0

1364409407,0

1364409410,0

1364409412,0

1364409415,0

1364409418,0

1364409420,0

1364409423,0

1364409425,0

1364409428,0

1364409431,0

1364409433,0

1364409436,0

1364409438,0

1364409441,0

1364409443,0

1364409626,0

1364409629,0

1364409631,0

1364409634,0

1364409637,0

1364409639,0

1364409642,0

1364409644,0

1364409647,0

1364409649,0

1364409652,0

1364409655,0

1364409657,0

1364409660,0

1364409662,0

1364409665,0

1364409668,0

1364409670,0

1364409673,0

1364409675,0

1364409678,0

1364409680,0

1364409683,0

1364409866,0

1364409868,0

1364409871,0

1364409874,0

1364409876,0

1364409879,0

1364409881,0

1364409884,0

1364409886,0

1364409889,0

1364409892,0

1364409894,0

1364409897,0

1364409899,0

1364409902,0

1364409905,0

1364409907,0

1364409910,0

1364409912,0

1364409915,0

1364409917,0

1364409920,0

1364409923,0

1364410105,0

1364410108,0

1364410111,0

1364410113,0

1364410116,0

1364410118,0

1364410121,0

1364410123,0

1364410126,0

1364410129,0

1364410131,0

1364410134,0

1364410136,0

1364410139,0

1364410141,0

1364410144,0

1364410147,0

1364410149,0

1364410152,0

1364410154,0

1364410157,0

1364410160,0

1364410162,0

1364410345,0

1364410348,0

1364410350,0

1364410353,0

1364410355,0

1364410358,0

1364410360,0

1364410363,0

1364410366,0

1364410368,0

1364410371,0

1364410373,0

1364410376,0

1364410378,0

1364410381,0

1364410384,0

1364410386,0

1364410389,0

1364410391,0

1364410394,0

1364410397,0

1364410399,0

1364410402,0

1364410585,0

1364410587,0

1364410590,0

1364410592,0

1364410595,0

1364410597,0

1364410600,0

1364410603,0

1364410605,0

1364410608,0

1364410610,0

1364410613,0

1364410616,0

1364410618,0

1364410621,0

1364410623,0

1364410626,0

1364410628,0

1364410631,0

1364410634,0

1364410636,0

1364410639,0

1364410641,0

1364410644,0

1364410827,0

1364410829,0

1364410832,0

1364410834,0

1364410837,0

1364410840,0

1364410842,0

1364410845,0

1364410847,0

1364410850,0

1364410853,0

1364410855,0

1364410858,0

1364410860,0

1364410863,0

1364410865,0

1364410868,0

1364410871,0

1364410873,0

1364410876,0

1364410878,0

1364410881,0

1364410883,0

1364411066,0

1364411069,0

1364411071,0

1364411074,0

1364411077,0

1364411079,0

1364411082,0

1364411084,0

1364411087,0

1364411090,0

1364411092,0

1364411095,0

1364411097,0

1364411100,0

1364411102,0

1364411105,0

1364411108,0

1364411110,0

1364411113,0

1364411115,0

1364411118,0

1364411120,0

1364411123,0

1364411306,0

1364411308,0

1364411311,0

1364411314,0

1364411316,0

1364411319,0

1364411321,0

1364411324,0

1364411327,0

1364411329,0

1364411332,0

1364411334,0

1364411337,0

1364411339,0

1364411342,0

1364411345,0

1364411347,0

1364411350,0

1364411352,0

1364411355,0

1364411358,0

1364411360,0

1364411363,0

1364411545,0

1364411548,0

1364411551,0

1364411553,0

1364411556,0

1364411558,0

1364411561,0

1364411564,0

1364411566,0

1364411569,0

1364411571,0

1364411574,0

1364411576,0

1364411579,0

1364411582,0

1364411584,0

1364411587,0

1364411589,0

1364411592,0

1364411594,0

1364411597,0

1364411600,0

1364411602,0

1364411785,0

1364411788,0

1364411790,0

1364411793,0

1364411795,0

1364411798,0

1364411801,0

1364411803,0

1364411806,0

1364411808,0

1364411811,0

1364411813,0

1364411816,0

1364411819,0

1364411821,0

1364411824,0

1364411826,0

1364411829,0

1364411831,0

1364411834,0

1364411837,0

1364411839,0

1364411842,0

1364412025,0

1364412027,0

1364412030,0

1364412032,0

1364412035,0

1364412038,0

1364412040,0

1364412043,0

1364412045,0

1364412048,0

1364412050,0

1364412053,0

1364412056,0

1364412058,0

1364412061,0

1364412063,0

1364412066,0

1364412068,0

1364412071,0

1364412074,0

1364412076,0

1364412079,0

1364412081,0

1364412084,0

1364412269,0

1364412272,0

1364412275,0

1364412277,0

1364412280,0

1364412282,0

1364412285,0

1364412288,0

1364412290,0

1364412293,0

1364412295,0

1364412298,0

1364412300,0

1364412303,0

1364412306,0

1364412308,0

1364412311,0

1364412313,0

1364412316,0

1364412319,0

1364412321,0

1364412324,0

1364412506,0

1364412509,0

1364412512,0

1364412514,0

1364412517,0

1364412519,0

1364412522,0

1364412524,0

1364412527,0

1364412530,0

1364412532,0

1364412535,0

1364412537,0

1364412540,0

1364412543,0

1364412545,0

1364412548,0

1364412550,0

1364412553,0

1364412555,0

1364412558,0

1364412561,0

1364412563,0

1364412746,0

1364412749,0

1364412751,0

1364412754,0

1364412756,0

1364412759,0

1364412762,0

1364412764,0

1364412767,0

1364412769,0

1364412772,0

1364412774,0

1364412777,0

1364412780,0

1364412782,0

1364412785,0

1364412787,0

1364412790,0

1364412792,0

1364412795,0

1364412798,0

1364412800,0

1364412803,0

1364412986,0

1364412988,0

1364412991,0

1364412993,0

1364412996,0

1364412999,0

1364413001,0

1364413004,0

1364413006,0

1364413009,0

1364413011,0

1364413014,0

1364413017,0

1364413019,0

1364413022,0

1364413024,0

1364413027,0

1364413029,0

1364413032,0

1364413035,0

1364413037,0

1364413040,0

1364413042,0

1364413225,0

1364413228,0

1364413230,0

1364413233,0

1364413235,0

1364413238,0

1364413241,0

1364413243,0

1364413246,0

1364413248,0

1364413251,0

1364413254,0

1364413256,0

1364413259,0

1364413261,0

1364413264,0

1364413266,0

1364413269,0

1364413272,0

1364413274,0

1364413277,0

1364413279,0

1364413282,0

1364413465,0

1364413467,0

1364413470,0

1364413472,0

1364413475,0

1364413478,0

1364413480,0

1364413483,0

1364413485,0

1364413488,0

1364413491,0

1364413493,0

1364413496,0

1364413498,0

1364413501,0

1364413503,0

1364413506,0

1364413509,0

1364413511,0

1364413514,0

1364413516,0

1364413519,0

1364413522,0

1364413524,0

1364413707,0

1364413709,0

1364413712,0

1364413715,0

1364413717,0

1364413720,0

1364413722,0

1364413725,0

1364413728,0

1364413730,0

1364413733,0

1364413735,0

1364413738,0

1364413740,0

1364413743,0

1364413746,0

1364413748,0

1364413751,0

1364413753,0

1364413756,0

1364413759,0

1364413761,0

1364413764,0

1364413946,0

1364413949,0

1364413952,0

1364413954,0

1364413957,0

1364413959,0

1364413962,0

1364413964,0

1364413967,0

1364413970,0

1364413972,0

1364413975,0

1364413977,0

1364413980,0

1364413983,0

1364413985,0

1364413988,0

1364413990,0

1364413993,0

1364413995,0

1364413998,0

1364414001,0

1364414003,0

1364414186,0

1364414189,0

1364414191,0

1364414194,0

1364414196,0

1364414199,0

1364414202,0

1364414204,0

1364414207,0

1364414209,0

1364414212,0

1364414214,0

1364414217,0

1364414220,0

1364414222,0

1364414225,0

1364414227,0

1364414235,0

1364414238,0

1364414240,0

1364414243,0

1364414427,0

1364414430,0

1364414433,0

1364414435,0

1364414438,0

1364414440,0

1364414443,0

1364414446,0

1364414451,0

1364414453,0

1364414456,0

1364414458,0

1364414466,0

1364414469,3

1364414471,3

1364414476,1

1364414482,0

1364414484,0

1364414672,0

1364414675,0

1364414677,0

1364414680,1

1364414685,1

1364414688,1

1364414690,1

1364414693,1

1364414696,1

1364414698,1

1364414701,1

1364414703,1

1364414706,1

1364414708,1

1364414711,1

1364414714,1

1364414716,1

1364414719,1

1364414721,2

1364414724,2

1364414907,2

1364414910,2

1364414912,2

1364414915,2

1364414917,2

1364414920,2

1364414922,2

1364414925,2

1364414928,2

1364414930,2

1364414938,2

1364414940,2

1364414943,1

1364414946,1

1364414948,1

1364414951,1

1364414953,1

1364414956,1

1364414959,1

1364414961,1

1364414964,1

1364415148,1

1364415150,1

1364415153,1

1364415155,0

1364415158,0

1364415161,0

1364415163,3

1364415166,0

1364415168,3

1364415171,3

1364415173,3

1364415176,0

1364415179,3

1364415181,0

1364415184,0

1364415186,0

1364415189,0

1364415191,0

1364415197,0

1364415199,0

1364415202,0

1364415204,0

1364415387,0

1364415390,0

1364415393,0

1364415395,0

1364415398,0

1364415400,0

1364415403,0

1364415405,0

1364415408,0

1364415411,0

1364415413,0

1364415416,0

1364415418,0

1364415421,0

1364415423,0

1364415426,0

1364415429,0

1364415431,0

1364415434,0

1364415436,0

1364415439,0

1364415441,0

1364415444,0

1364415627,0

1364415630,0

1364415632,0

1364415635,0

1364415637,0

1364415640,0

1364415642,0

1364415645,0

1364415648,0

1364415650,0

1364415653,0

1364415655,0

1364415658,0

1364415660,0

1364415663,0

1364415666,0

1364415668,0

1364415671,0

1364415673,0

1364415676,0

1364415679,0

1364415681,0

1364415684,0

1364415867,0

1364415869,0

1364415872,0

1364415874,0

1364415877,0

1364415879,0

1364415882,0

1364415885,0

1364415887,0

1364415890,0

1364415892,0

1364415895,0

1364415897,0

1364415900,0

1364415903,0

1364415905,0

1364415908,0

1364415910,0

1364415913,0

1364415915,0

1364415918,0

1364415921,0

1364415923,0

1364416106,0

1364416109,0

1364416111,0

1364416114,0

1364416117,0

1364416119,0

1364416122,0

1364416124,0

1364416127,0

1364416129,0

1364416132,0

1364416135,0

1364416137,0

1364416140,0

1364416142,0

1364416145,0

1364416147,0

1364416150,0

1364416153,0

1364416155,0

1364416158,0

1364416160,0

1364416163,0

1364416165,0

1364416349,0

1364416351,0

1364416354,0

1364416356,0

1364416359,0

1364416361,0

1364416364,0

1364416367,0

1364416369,0

1364416372,0

1364416374,0

1364416377,0

1364416379,0

1364416382,0

1364416385,0

1364416387,0

1364416390,0

1364416392,0

1364416395,0

1364416397,0

1364416400,0

1364416403,0

1364416405,0

1364416588,0

1364416591,0

1364416593,0

1364416596,0

1364416598,0

1364416601,0

1364416604,0

1364416606,0

1364416609,0

1364416611,0

1364416614,0

1364416616,0

1364416619,0

1364416622,0

1364416624,0

1364416627,0

1364416629,0

1364416632,0

1364416635,0

1364416637,0

1364416640,0

1364416642,0

1364416645,0

1364416828,0

1364416830,0

1364416833,0

1364416835,0

1364416838,0

1364416840,0

1364416843,0

1364416846,0

1364416848,0

1364416851,0

1364416853,0

1364416856,0

1364416859,0

1364416861,0

1364416864,0

1364416866,0

1364416869,0

1364416871,0

1364416874,0

1364416877,0

1364416879,0

1364416882,0

1364416884,0

1364417067,0

1364417070,0

1364417072,0

1364417075,0

1364417078,0

1364417080,0

1364417083,0

1364417085,0

1364417088,0

1364417090,0

1364417093,0

1364417096,0

1364417098,0

1364417101,0

1364417103,0

1364417106,0

1364417108,0

1364417111,0

1364417114,0

1364417116,0

1364417119,0

1364417121,0

1364417124,0

1364417307,0

1364417309,0

1364417312,0

1364417315,0

1364417317,0

1364417320,0

1364417322,0

1364417325,0

1364417327,0

1364417330,0

1364417333,0

1364417335,0

1364417338,0

1364417340,0

1364417343,0

1364417345,0

1364417348,0

1364417351,0

1364417353,0

1364417356,0

1364417358,0

1364417361,0

1364417364,0

1364417546,0

1364417549,0

1364417552,0

1364417554,0

1364417557,0

1364417559,0

1364417562,0

1364417565,0

1364417567,0

1364417570,0

1364417572,0

1364417575,0

1364417577,0

1364417580,0

1364417583,0

1364417585,0

1364417588,0

1364417590,0

1364417593,0

1364417595,0

1364417598,0

1364417601,0

1364417603,0

1364417606,0

1364417789,0

1364417791,0

1364417794,0

1364417796,0

1364417799,0

1364417802,0

1364417804,0

1364417807,0

1364417809,0

1364417812,0

1364417815,0

1364417817,0

1364417820,0

1364417822,0

1364417825,0

1364417827,0

1364417830,0

1364417833,0

1364417835,0

1364417838,0

1364417840,0

1364417843,0

1364417846,0

1364418028,0

1364418031,0

1364418034,0

1364418036,0

1364418039,0

1364418041,0

1364418044,0

1364418046,0

1364418049,0

1364418052,0

1364418054,0

1364418057,0

1364418059,0

1364418062,0

1364418065,0

1364418067,0

1364418070,0

1364418072,0

1364418075,0

1364418077,0

1364418080,0

1364418083,0

1364418085,0

1364418268,0

1364418271,0

1364418273,0

1364418276,0

1364418278,0

1364418281,0

1364418284,0

1364418286,0

1364418289,0

1364418291,0

1364418294,0

1364418296,0

1364418299,0

1364418302,0

1364418304,0

1364418307,0

1364418309,0

1364418312,0

1364418315,0

1364418317,0

1364418320,0

1364418322,0

1364418325,0

1364418508,0

1364418510,0

1364418513,0

1364418515,0

1364418518,0

1364418521,0

1364418523,0

1364418526,0

1364418528,0

1364418531,0

1364418534,0

1364418536,0

1364418539,0

1364418541,0

1364418544,0

1364418546,0

1364418549,0

1364418551,0

1364418554,0

1364418557,0

1364418559,0

1364418562,0

1364418564,0

1364418762,0

1364418765,0

1364418773,0

1364418775,0

1364418778,1

1364418780,1

1364418783,0

1364418785,0

1364418788,0

1364418791,0

1364418793,1

1364418796,1

1364418798,1

1364418801,1

1364418804,1

1364418806,1

1364418992,1

1364418994,1

1364418997,2

1364418999,2

1364419002,2

1364419005,2

1364419007,2

1364419010,2

1364419012,2

1364419015,2

1364419017,2

1364419020,2

1364419023,2

1364419025,1

1364419028,1

1364419030,1

1364419033,2

1364419035,1

1364419038,1

1364419041,1

1364419043,1

1364419046,1

1364419229,1

1364419231,1

1364419234,1

1364419236,1

1364419239,0

1364419242,0

1364419244,0

1364419247,0

1364419249,0

1364419252,1

1364419254,1

1364419257,1

1364419260,1

1364419265,0

1364419267,0

1364419270,0

1364419273,0

1364419283,1

1364419470,1

1364419473,1

1364419475,1

1364419478,1

1364419480,3

1364419483,0

1364419486,0

1364419488,0

1364419491,0

1364419493,0

1364419496,1

1364419498,3

1364419501,3

1364419504,1

1364419506,1

1364419517,3

1364419519,1

1364419522,1

1364419525,3

1364419708,0

1364419710,0

1364419713,0

1364419715,0

1364419718,0

1364419720,0

1364419723,0

1364419726,0

1364419728,0

1364419731,1

1364419733,1

1364419736,1

1364419738,1

1364419741,1

1364419744,1

1364419746,1

1364419749,1

1364419751,1

1364419754,1

1364419757,1

1364419759,1

1364419762,1

1364419764,1

1364419767,1

1364419950,1

1364419952,1

1364419955,1

1364419957,1

1364419960,1

1364419963,1

1364419965,1

1364419968,0

1364419970,0

1364419973,1

1364419975,1

1364419978,0

1364419981,0

1364419983,0

1364419986,0

1364419988,0

1364419991,0

1364419993,0

1364419996,0

1364419999,0

1364420001,0

1364420004,0

1364420006,0

1364420189,0

1364420192,1

1364420194,1

1364420202,1

1364420205,0

1364420207,0

1364420210,0

1364420213,0

1364420215,0

1364420218,1

1364420220,1

1364420223,1

1364420228,1

1364420231,1

1364420233,0

1364420236,0

1364420243,0

1364420246,0

1364420427,0

1364420430,0

1364420432,0

1364420440,0

1364420443,0

1364420445,1

1364420450,1

1364420456,1

1364420458,1

1364420461,1

1364420468,1

1364420471,1

1364420474,1

1364420476,1

1364420479,1

1364420481,1

1364420484,1

1364420487,1

1364420675,1

1364420677,1

1364420680,0

1364420682,0

1364420685,0

1364420688,0

1364420690,0

1364420693,0

1364420695,0

1364420698,0

1364420700,0

1364420703,0

1364420706,0

1364420708,0

1364420711,0

1364420713,0

1364420716,0

1364420718,0

1364420721,0

1364420724,0

1364420726,0

1364420912,0

1364420914,0

1364420917,0

1364420919,0

1364420922,0

1364420925,0

1364420927,0

1364420930,0

1364420932,0

1364420935,0

1364420937,0

1364420940,3

1364420943,3

1364420945,0

1364420948,0

1364420950,0

1364420953,0

1364420955,0

1364420958,0

1364420961,0

1364420963,0

1364420966,0

1364421149,0

1364421151,0

1364421154,0

1364421156,0

1364421159,0

1364421161,0

1364421164,0

1364421167,0

1364421169,0

1364421172,0

1364421174,0

1364421177,0

1364421180,0

1364421182,0

1364421185,0

1364421187,3

1364421190,3

1364421192,3

1364421195,3

1364421198,3

1364421200,3

1364421203,3

1364421205,3

1364421388,3

1364421391,0

1364421393,0

1364421396,0

1364421399,0

1364421401,0

1364421404,0

1364421406,0

1364421409,0

1364421411,0

1364421414,2

1364421417,2

1364421419,0

1364421422,0

1364421424,0

1364421427,0

1364421430,0

1364421432,0

1364421435,0

1364421437,0

1364421440,0

1364421442,0

1364421445,0

1364421628,0

1364421631,0

1364421633,0

1364421636,0

1364421638,0

1364421641,0

1364421643,0

1364421646,0

1364421649,0

1364421651,0

1364421654,0

1364421656,0

1364421659,0

1364421661,0

1364421664,0

1364421667,0

1364421669,0

1364421672,0

1364421674,0

1364421677,0

1364421680,0

1364421682,0

1364421685,0

1364421687,0

1364421870,0

1364421873,0

1364421875,0

1364421878,0

1364421880,0

1364421883,0

1364421886,0

1364421888,0

1364421891,0

1364421893,0

1364421896,0

1364421899,0

1364421901,0

1364421904,0

1364421909,0

1364421911,0

1364421914,0

1364421917,0

1364421919,0

1364421922,0

1364421924,0

1364421927,0

1364422112,0

1364422118,0

1364422120,0

1364422123,0

1364422125,0

1364422144,0

1364422146,0

1364422149,0

1364422151,0

1364422154,0

1364422156,0

1364422159,0

1364422162,0

1364422164,0

1364422167,0

1364422350,1

1364422352,1

1364422355,2

1364422357,2

1364422360,2

1364422363,2

1364422365,2

1364422368,1

1364422370,1

1364422373,1

1364422376,1

1364422378,1

1364422381,1

1364422383,1

1364422386,1

1364422388,1

1364422391,2

1364422394,1

1364422396,1

1364422399,1

1364422401,2

1364422404,2

1364422406,2

1364422589,2

1364422591,2

1364422594,0

1364422596,0

1364422599,0

1364422601,0

1364422604,0

1364422606,0

1364422609,0

1364422612,0

1364422614,0

1364422617,0

1364422619,0

1364422622,0

1364422625,0

1364422627,0

1364422630,0

1364422632,0

1364422635,0

1364422637,0

1364422640,0

1364422643,0

1364422645,0

1364422648,0

1364422831,0

1364422833,0

1364422836,0

1364422838,0

1364422841,0

1364422844,0

1364422846,0

1364422849,0

1364422851,0

1364422854,0

1364422857,0

1364422859,0

1364422862,0

1364422864,0

