id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
b8929bed-9480-407e-99ff-a67c0b84c5ab-17,19249b9b-ee96-403c-922d-28096608959e,1364121223,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
b8929bed-9480-407e-99ff-a67c0b84c5ab-73,19249b9b-ee96-403c-922d-28096608959e,1364122423,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
b8929bed-9480-407e-99ff-a67c0b84c5ab-73,19249b9b-ee96-403c-922d-28096608959e,1364122423,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b8929bed-9480-407e-99ff-a67c0b84c5ab-73,19249b9b-ee96-403c-922d-28096608959e,1364122423,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
b8929bed-9480-407e-99ff-a67c0b84c5ab-73,19249b9b-ee96-403c-922d-28096608959e,1364122423,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
ce9e6792-898e-4556-88f1-87d77f38b13a-34,19249b9b-ee96-403c-922d-28096608959e,1364138023,com.google.android.apps.paco.PAM,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
ce9e6792-898e-4556-88f1-87d77f38b13a-34,19249b9b-ee96-403c-922d-28096608959e,1364138023,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
ce9e6792-898e-4556-88f1-87d77f38b13a-34,19249b9b-ee96-403c-922d-28096608959e,1364138023,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
ce9e6792-898e-4556-88f1-87d77f38b13a-34,19249b9b-ee96-403c-922d-28096608959e,1364138023,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
ce9e6792-898e-4556-88f1-87d77f38b13a-34,19249b9b-ee96-403c-922d-28096608959e,1364138023,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
2ebf13dc-43c7-4966-9f7a-f08d533554bf-39,19249b9b-ee96-403c-922d-28096608959e,1364110423,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
2ebf13dc-43c7-4966-9f7a-f08d533554bf-39,19249b9b-ee96-403c-922d-28096608959e,1364110423,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
2ebf13dc-43c7-4966-9f7a-f08d533554bf-39,19249b9b-ee96-403c-922d-28096608959e,1364110423,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
2ebf13dc-43c7-4966-9f7a-f08d533554bf-39,19249b9b-ee96-403c-922d-28096608959e,1364110423,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
2ebf13dc-43c7-4966-9f7a-f08d533554bf-144,19249b9b-ee96-403c-922d-28096608959e,1364111623,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
2ebf13dc-43c7-4966-9f7a-f08d533554bf-144,19249b9b-ee96-403c-922d-28096608959e,1364111623,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
2ebf13dc-43c7-4966-9f7a-f08d533554bf-144,19249b9b-ee96-403c-922d-28096608959e,1364111623,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
2ebf13dc-43c7-4966-9f7a-f08d533554bf-144,19249b9b-ee96-403c-922d-28096608959e,1364111623,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
76024a69-30fd-4ae7-b2e8-3fe75b33d931-33,19249b9b-ee96-403c-922d-28096608959e,1364130823,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
76024a69-30fd-4ae7-b2e8-3fe75b33d931-33,19249b9b-ee96-403c-922d-28096608959e,1364130823,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
76024a69-30fd-4ae7-b2e8-3fe75b33d931-33,19249b9b-ee96-403c-922d-28096608959e,1364130823,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
76024a69-30fd-4ae7-b2e8-3fe75b33d931-33,19249b9b-ee96-403c-922d-28096608959e,1364130823,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
933dc39c-fa5c-438f-a9d5-266fd74ec026-44,19249b9b-ee96-403c-922d-28096608959e,1364120023,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
933dc39c-fa5c-438f-a9d5-266fd74ec026-44,19249b9b-ee96-403c-922d-28096608959e,1364120023,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
933dc39c-fa5c-438f-a9d5-266fd74ec026-44,19249b9b-ee96-403c-922d-28096608959e,1364120023,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
933dc39c-fa5c-438f-a9d5-266fd74ec026-44,19249b9b-ee96-403c-922d-28096608959e,1364120023,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
438d9ca3-e69d-4034-a274-267accf7c8b9-17,19249b9b-ee96-403c-922d-28096608959e,1364135623,com.google.android.apps.paco.PAM,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
438d9ca3-e69d-4034-a274-267accf7c8b9-17,19249b9b-ee96-403c-922d-28096608959e,1364135623,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
438d9ca3-e69d-4034-a274-267accf7c8b9-17,19249b9b-ee96-403c-922d-28096608959e,1364135623,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
438d9ca3-e69d-4034-a274-267accf7c8b9-17,19249b9b-ee96-403c-922d-28096608959e,1364135623,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
438d9ca3-e69d-4034-a274-267accf7c8b9-17,19249b9b-ee96-403c-922d-28096608959e,1364135623,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
438d9ca3-e69d-4034-a274-267accf7c8b9-63,19249b9b-ee96-403c-922d-28096608959e,1364136823,com.google.android.apps.paco.PAM,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
438d9ca3-e69d-4034-a274-267accf7c8b9-63,19249b9b-ee96-403c-922d-28096608959e,1364136823,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
438d9ca3-e69d-4034-a274-267accf7c8b9-63,19249b9b-ee96-403c-922d-28096608959e,1364136823,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
438d9ca3-e69d-4034-a274-267accf7c8b9-63,19249b9b-ee96-403c-922d-28096608959e,1364136823,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
438d9ca3-e69d-4034-a274-267accf7c8b9-63,19249b9b-ee96-403c-922d-28096608959e,1364136823,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
3b44e251-e45a-4ab3-a9da-717a1381ca5b-73,19249b9b-ee96-403c-922d-28096608959e,1364109223,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
3b44e251-e45a-4ab3-a9da-717a1381ca5b-73,19249b9b-ee96-403c-922d-28096608959e,1364109223,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
3b44e251-e45a-4ab3-a9da-717a1381ca5b-73,19249b9b-ee96-403c-922d-28096608959e,1364109223,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
3b44e251-e45a-4ab3-a9da-717a1381ca5b-73,19249b9b-ee96-403c-922d-28096608959e,1364109223,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
8c2c269b-2734-45e7-9bae-8f63a708998d-17,19249b9b-ee96-403c-922d-28096608959e,1364139223,com.google.android.apps.paco.PAM,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
8c2c269b-2734-45e7-9bae-8f63a708998d-17,19249b9b-ee96-403c-922d-28096608959e,1364139223,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
8c2c269b-2734-45e7-9bae-8f63a708998d-17,19249b9b-ee96-403c-922d-28096608959e,1364139223,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
8c2c269b-2734-45e7-9bae-8f63a708998d-17,19249b9b-ee96-403c-922d-28096608959e,1364139223,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
8c2c269b-2734-45e7-9bae-8f63a708998d-17,19249b9b-ee96-403c-922d-28096608959e,1364139223,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
8c2c269b-2734-45e7-9bae-8f63a708998d-75,19249b9b-ee96-403c-922d-28096608959e,1364140423,com.google.android.apps.paco.PAM,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
8c2c269b-2734-45e7-9bae-8f63a708998d-75,19249b9b-ee96-403c-922d-28096608959e,1364140423,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
8c2c269b-2734-45e7-9bae-8f63a708998d-75,19249b9b-ee96-403c-922d-28096608959e,1364140423,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
8c2c269b-2734-45e7-9bae-8f63a708998d-75,19249b9b-ee96-403c-922d-28096608959e,1364140423,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
8c2c269b-2734-45e7-9bae-8f63a708998d-75,19249b9b-ee96-403c-922d-28096608959e,1364140423,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
ff60a148-2bbf-44e8-88e6-292aa03a500f-51,19249b9b-ee96-403c-922d-28096608959e,1364112823,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
ff60a148-2bbf-44e8-88e6-292aa03a500f-51,19249b9b-ee96-403c-922d-28096608959e,1364112823,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
ff60a148-2bbf-44e8-88e6-292aa03a500f-51,19249b9b-ee96-403c-922d-28096608959e,1364112823,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
ff60a148-2bbf-44e8-88e6-292aa03a500f-51,19249b9b-ee96-403c-922d-28096608959e,1364112823,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
b1955f1a-2226-4958-8241-4d3602513f73-17,19249b9b-ee96-403c-922d-28096608959e,1364124823,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
b1955f1a-2226-4958-8241-4d3602513f73-17,19249b9b-ee96-403c-922d-28096608959e,1364124823,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b1955f1a-2226-4958-8241-4d3602513f73-17,19249b9b-ee96-403c-922d-28096608959e,1364124823,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
b1955f1a-2226-4958-8241-4d3602513f73-17,19249b9b-ee96-403c-922d-28096608959e,1364124823,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
b1955f1a-2226-4958-8241-4d3602513f73-63,19249b9b-ee96-403c-922d-28096608959e,1364126023,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
b1955f1a-2226-4958-8241-4d3602513f73-63,19249b9b-ee96-403c-922d-28096608959e,1364126023,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b1955f1a-2226-4958-8241-4d3602513f73-63,19249b9b-ee96-403c-922d-28096608959e,1364126023,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
b1955f1a-2226-4958-8241-4d3602513f73-63,19249b9b-ee96-403c-922d-28096608959e,1364126023,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
e82c646e-c04c-4f89-bf44-a79f01a6f846-42,19249b9b-ee96-403c-922d-28096608959e,1364123623,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
e82c646e-c04c-4f89-bf44-a79f01a6f846-42,19249b9b-ee96-403c-922d-28096608959e,1364123623,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
e82c646e-c04c-4f89-bf44-a79f01a6f846-42,19249b9b-ee96-403c-922d-28096608959e,1364123623,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
e82c646e-c04c-4f89-bf44-a79f01a6f846-42,19249b9b-ee96-403c-922d-28096608959e,1364123623,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
869c7287-a215-4d0f-bbc9-8df5a8d805cb-19,19249b9b-ee96-403c-922d-28096608959e,1364104423,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
869c7287-a215-4d0f-bbc9-8df5a8d805cb-19,19249b9b-ee96-403c-922d-28096608959e,1364104423,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
