id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
b5a329d1-2b7b-4af7-a580-a3b4b2784019-76,3d3b4725-e165-4c15-90ec-69942b685dd5,1364138951,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
b5a329d1-2b7b-4af7-a580-a3b4b2784019-76,3d3b4725-e165-4c15-90ec-69942b685dd5,1364138951,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
9881e6e7-b564-49e9-8d9d-ab712b9f9b09-42,3d3b4725-e165-4c15-90ec-69942b685dd5,1364132951,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
9881e6e7-b564-49e9-8d9d-ab712b9f9b09-42,3d3b4725-e165-4c15-90ec-69942b685dd5,1364132951,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
9881e6e7-b564-49e9-8d9d-ab712b9f9b09-42,3d3b4725-e165-4c15-90ec-69942b685dd5,1364132951,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
9881e6e7-b564-49e9-8d9d-ab712b9f9b09-42,3d3b4725-e165-4c15-90ec-69942b685dd5,1364132951,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
9881e6e7-b564-49e9-8d9d-ab712b9f9b09-42,3d3b4725-e165-4c15-90ec-69942b685dd5,1364132951,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
9881e6e7-b564-49e9-8d9d-ab712b9f9b09-42,3d3b4725-e165-4c15-90ec-69942b685dd5,1364132951,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
1679dafa-d156-496b-bf82-61865f986829-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364112551,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
1679dafa-d156-496b-bf82-61865f986829-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364112551,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
1679dafa-d156-496b-bf82-61865f986829-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364112551,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
1679dafa-d156-496b-bf82-61865f986829-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364112551,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
1679dafa-d156-496b-bf82-61865f986829-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364112551,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
1679dafa-d156-496b-bf82-61865f986829-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364112551,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
1679dafa-d156-496b-bf82-61865f986829-79,3d3b4725-e165-4c15-90ec-69942b685dd5,1364113751,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
1679dafa-d156-496b-bf82-61865f986829-79,3d3b4725-e165-4c15-90ec-69942b685dd5,1364113751,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
1679dafa-d156-496b-bf82-61865f986829-79,3d3b4725-e165-4c15-90ec-69942b685dd5,1364113751,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
1679dafa-d156-496b-bf82-61865f986829-79,3d3b4725-e165-4c15-90ec-69942b685dd5,1364113751,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
1679dafa-d156-496b-bf82-61865f986829-79,3d3b4725-e165-4c15-90ec-69942b685dd5,1364113751,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
1679dafa-d156-496b-bf82-61865f986829-79,3d3b4725-e165-4c15-90ec-69942b685dd5,1364113751,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
e5d0743b-d1c1-40d6-babd-9b17593de47d-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364108951,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
e5d0743b-d1c1-40d6-babd-9b17593de47d-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364108951,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
e5d0743b-d1c1-40d6-babd-9b17593de47d-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364108951,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
e5d0743b-d1c1-40d6-babd-9b17593de47d-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364108951,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
e5d0743b-d1c1-40d6-babd-9b17593de47d-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364108951,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
e5d0743b-d1c1-40d6-babd-9b17593de47d-28,3d3b4725-e165-4c15-90ec-69942b685dd5,1364108951,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
e5d0743b-d1c1-40d6-babd-9b17593de47d-68,3d3b4725-e165-4c15-90ec-69942b685dd5,1364110151,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
e5d0743b-d1c1-40d6-babd-9b17593de47d-68,3d3b4725-e165-4c15-90ec-69942b685dd5,1364110151,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
e5d0743b-d1c1-40d6-babd-9b17593de47d-68,3d3b4725-e165-4c15-90ec-69942b685dd5,1364110151,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
e5d0743b-d1c1-40d6-babd-9b17593de47d-68,3d3b4725-e165-4c15-90ec-69942b685dd5,1364110151,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
e5d0743b-d1c1-40d6-babd-9b17593de47d-68,3d3b4725-e165-4c15-90ec-69942b685dd5,1364110151,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
e5d0743b-d1c1-40d6-babd-9b17593de47d-68,3d3b4725-e165-4c15-90ec-69942b685dd5,1364110151,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
04906f13-da35-4cb9-b70d-2ca3f41f7fe2-18,3d3b4725-e165-4c15-90ec-69942b685dd5,1364107751,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
04906f13-da35-4cb9-b70d-2ca3f41f7fe2-18,3d3b4725-e165-4c15-90ec-69942b685dd5,1364107751,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
04906f13-da35-4cb9-b70d-2ca3f41f7fe2-18,3d3b4725-e165-4c15-90ec-69942b685dd5,1364107751,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
04906f13-da35-4cb9-b70d-2ca3f41f7fe2-18,3d3b4725-e165-4c15-90ec-69942b685dd5,1364107751,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
04906f13-da35-4cb9-b70d-2ca3f41f7fe2-18,3d3b4725-e165-4c15-90ec-69942b685dd5,1364107751,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
2842415f-d23c-43df-b0f3-85b1b6a4e03e-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364134151,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
2842415f-d23c-43df-b0f3-85b1b6a4e03e-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364134151,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
2842415f-d23c-43df-b0f3-85b1b6a4e03e-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364134151,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
2842415f-d23c-43df-b0f3-85b1b6a4e03e-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364134151,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
2842415f-d23c-43df-b0f3-85b1b6a4e03e-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364134151,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
2842415f-d23c-43df-b0f3-85b1b6a4e03e-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364134151,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
2842415f-d23c-43df-b0f3-85b1b6a4e03e-70,3d3b4725-e165-4c15-90ec-69942b685dd5,1364135351,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
2842415f-d23c-43df-b0f3-85b1b6a4e03e-70,3d3b4725-e165-4c15-90ec-69942b685dd5,1364135351,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
2842415f-d23c-43df-b0f3-85b1b6a4e03e-70,3d3b4725-e165-4c15-90ec-69942b685dd5,1364135351,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
2842415f-d23c-43df-b0f3-85b1b6a4e03e-70,3d3b4725-e165-4c15-90ec-69942b685dd5,1364135351,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
2842415f-d23c-43df-b0f3-85b1b6a4e03e-70,3d3b4725-e165-4c15-90ec-69942b685dd5,1364135351,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
2842415f-d23c-43df-b0f3-85b1b6a4e03e-70,3d3b4725-e165-4c15-90ec-69942b685dd5,1364135351,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
90a2b891-c151-409b-8bf6-022855f1c1d4-46,3d3b4725-e165-4c15-90ec-69942b685dd5,1364122151,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
90a2b891-c151-409b-8bf6-022855f1c1d4-46,3d3b4725-e165-4c15-90ec-69942b685dd5,1364122151,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
90a2b891-c151-409b-8bf6-022855f1c1d4-46,3d3b4725-e165-4c15-90ec-69942b685dd5,1364122151,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
90a2b891-c151-409b-8bf6-022855f1c1d4-46,3d3b4725-e165-4c15-90ec-69942b685dd5,1364122151,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
90a2b891-c151-409b-8bf6-022855f1c1d4-46,3d3b4725-e165-4c15-90ec-69942b685dd5,1364122151,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
90a2b891-c151-409b-8bf6-022855f1c1d4-46,3d3b4725-e165-4c15-90ec-69942b685dd5,1364122151,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
973bf4ae-402b-406d-b37e-f0dc3612fb2d-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364114951,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
973bf4ae-402b-406d-b37e-f0dc3612fb2d-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364114951,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
973bf4ae-402b-406d-b37e-f0dc3612fb2d-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364114951,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
973bf4ae-402b-406d-b37e-f0dc3612fb2d-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364114951,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
973bf4ae-402b-406d-b37e-f0dc3612fb2d-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364114951,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
973bf4ae-402b-406d-b37e-f0dc3612fb2d-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364114951,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
bad9881e-0465-40e3-ad47-6b5023d687a6-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364111351,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
bad9881e-0465-40e3-ad47-6b5023d687a6-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364111351,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
bad9881e-0465-40e3-ad47-6b5023d687a6-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364111351,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
bad9881e-0465-40e3-ad47-6b5023d687a6-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364111351,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
bad9881e-0465-40e3-ad47-6b5023d687a6-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364111351,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
bad9881e-0465-40e3-ad47-6b5023d687a6-44,3d3b4725-e165-4c15-90ec-69942b685dd5,1364111351,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364104151,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,16,2,2,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364104151,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364104151,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364104151,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-542,3d3b4725-e165-4c15-90ec-69942b685dd5,1364105351,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-542,3d3b4725-e165-4c15-90ec-69942b685dd5,1364105351,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-542,3d3b4725-e165-4c15-90ec-69942b685dd5,1364105351,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
fb151497-19ab-4c4e-b3f9-02bc50d8acfe-542,3d3b4725-e165-4c15-90ec-69942b685dd5,1364105351,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364141351,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364141351,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364141351,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364141351,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364141351,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-17,3d3b4725-e165-4c15-90ec-69942b685dd5,1364141351,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-82,3d3b4725-e165-4c15-90ec-69942b685dd5,1364142551,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-82,3d3b4725-e165-4c15-90ec-69942b685dd5,1364142551,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-82,3d3b4725-e165-4c15-90ec-69942b685dd5,1364142551,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-82,3d3b4725-e165-4c15-90ec-69942b685dd5,1364142551,com.android.settings.Settings,com.android.settings,19,1,1,com.android.settings.Settings,com.android.settings
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-82,3d3b4725-e165-4c15-90ec-69942b685dd5,1364142551,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
e93b3baf-2c5b-4aa4-9b82-9a4606c7817c-82,3d3b4725-e165-4c15-90ec-69942b685dd5,1364142551,com.android.contacts.activities.DialtactsActivity,com.android.contacts,7,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
2e86ecce-66ef-4295-b484-a044df1455cc-30,3d3b4725-e165-4c15-90ec-69942b685dd5,1364130551,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,21,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
2e86ecce-66ef-4295-b484-a044df1455cc-30,3d3b4725-e165-4c15-90ec-69942b685dd5,1364130551,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
2e86ecce-66ef-4295-b484-a044df1455cc-30,3d3b4725-e165-4c15-90ec-69942b685dd5,1364130551,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,20,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
