id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
35154781-0803-401b-883f-33d90fb7ac5f-75,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364103062,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
35154781-0803-401b-883f-33d90fb7ac5f-75,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364103062,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
35154781-0803-401b-883f-33d90fb7ac5f-75,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364103062,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
35154781-0803-401b-883f-33d90fb7ac5f-75,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364103062,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
35154781-0803-401b-883f-33d90fb7ac5f-75,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364103062,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
3b67aa6f-7db6-4940-a786-c7b03413405f-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364119862,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
3b67aa6f-7db6-4940-a786-c7b03413405f-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364119862,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
3b67aa6f-7db6-4940-a786-c7b03413405f-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364119862,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
3b67aa6f-7db6-4940-a786-c7b03413405f-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364119862,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
3b67aa6f-7db6-4940-a786-c7b03413405f-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364119862,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
3b67aa6f-7db6-4940-a786-c7b03413405f-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364119862,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
3b67aa6f-7db6-4940-a786-c7b03413405f-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364119862,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
3b67aa6f-7db6-4940-a786-c7b03413405f-127,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364121062,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
3b67aa6f-7db6-4940-a786-c7b03413405f-127,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364121062,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
3b67aa6f-7db6-4940-a786-c7b03413405f-127,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364121062,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
3b67aa6f-7db6-4940-a786-c7b03413405f-127,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364121062,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
3b67aa6f-7db6-4940-a786-c7b03413405f-127,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364121062,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
3b67aa6f-7db6-4940-a786-c7b03413405f-127,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364121062,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
3b67aa6f-7db6-4940-a786-c7b03413405f-127,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364121062,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
f197eab3-2dce-4b25-b590-a7ec15cda268-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364122262,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
f197eab3-2dce-4b25-b590-a7ec15cda268-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364122262,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
f197eab3-2dce-4b25-b590-a7ec15cda268-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364122262,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
f197eab3-2dce-4b25-b590-a7ec15cda268-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364122262,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
f197eab3-2dce-4b25-b590-a7ec15cda268-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364122262,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
f197eab3-2dce-4b25-b590-a7ec15cda268-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364122262,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
f197eab3-2dce-4b25-b590-a7ec15cda268-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364122262,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
d024acf8-7b3d-4a4f-9fcc-7592f6d94053-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364115062,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
d024acf8-7b3d-4a4f-9fcc-7592f6d94053-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364115062,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
d024acf8-7b3d-4a4f-9fcc-7592f6d94053-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364115062,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
d024acf8-7b3d-4a4f-9fcc-7592f6d94053-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364115062,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
d024acf8-7b3d-4a4f-9fcc-7592f6d94053-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364115062,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
d024acf8-7b3d-4a4f-9fcc-7592f6d94053-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364115062,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
d024acf8-7b3d-4a4f-9fcc-7592f6d94053-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364115062,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364130662,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364130662,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364130662,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364130662,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364130662,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364130662,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364130662,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-56,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364131862,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-56,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364131862,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-56,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364131862,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-56,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364131862,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-56,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364131862,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-56,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364131862,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
37aa7a80-fb4e-469c-acdf-5a315bea0ad1-56,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364131862,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
33de1a98-2922-4f96-b4f6-831a6c39b684-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364123462,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
33de1a98-2922-4f96-b4f6-831a6c39b684-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364123462,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
33de1a98-2922-4f96-b4f6-831a6c39b684-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364123462,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
33de1a98-2922-4f96-b4f6-831a6c39b684-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364123462,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
33de1a98-2922-4f96-b4f6-831a6c39b684-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364123462,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
33de1a98-2922-4f96-b4f6-831a6c39b684-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364123462,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
33de1a98-2922-4f96-b4f6-831a6c39b684-17,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364123462,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
33de1a98-2922-4f96-b4f6-831a6c39b684-91,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364124662,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
33de1a98-2922-4f96-b4f6-831a6c39b684-91,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364124662,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
33de1a98-2922-4f96-b4f6-831a6c39b684-91,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364124662,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
33de1a98-2922-4f96-b4f6-831a6c39b684-91,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364124662,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
33de1a98-2922-4f96-b4f6-831a6c39b684-91,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364124662,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,6,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
33de1a98-2922-4f96-b4f6-831a6c39b684-91,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364124662,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
33de1a98-2922-4f96-b4f6-831a6c39b684-91,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364124662,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
1c230bad-4ffd-4062-90d4-671508b914d4-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364140262,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
1c230bad-4ffd-4062-90d4-671508b914d4-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364140262,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
1c230bad-4ffd-4062-90d4-671508b914d4-33,6446baa6-a5a2-4382-8bd7-ae3bb8e7bbc5,1364140262,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
