id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
b6817801-d5a1-4e50-9989-4a859e3925a5-81,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364103745,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
b6817801-d5a1-4e50-9989-4a859e3925a5-81,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364103745,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,15,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
b6817801-d5a1-4e50-9989-4a859e3925a5-81,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364103745,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
b6817801-d5a1-4e50-9989-4a859e3925a5-81,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364103745,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b6817801-d5a1-4e50-9989-4a859e3925a5-81,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364103745,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
d477908d-93e9-4ed6-854d-75e324dd6a94-27,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364121745,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
d477908d-93e9-4ed6-854d-75e324dd6a94-27,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364121745,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
d477908d-93e9-4ed6-854d-75e324dd6a94-27,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364121745,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
d477908d-93e9-4ed6-854d-75e324dd6a94-27,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364121745,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
d477908d-93e9-4ed6-854d-75e324dd6a94-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364122945,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
d477908d-93e9-4ed6-854d-75e324dd6a94-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364122945,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
d477908d-93e9-4ed6-854d-75e324dd6a94-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364122945,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
d477908d-93e9-4ed6-854d-75e324dd6a94-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364122945,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
f16d9d5c-a453-4006-ae24-d662614f8167-24,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364125345,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
f16d9d5c-a453-4006-ae24-d662614f8167-24,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364125345,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
f16d9d5c-a453-4006-ae24-d662614f8167-24,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364125345,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
f16d9d5c-a453-4006-ae24-d662614f8167-24,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364125345,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
f16d9d5c-a453-4006-ae24-d662614f8167-74,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364126545,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
f16d9d5c-a453-4006-ae24-d662614f8167-74,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364126545,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
f16d9d5c-a453-4006-ae24-d662614f8167-74,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364126545,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
f16d9d5c-a453-4006-ae24-d662614f8167-74,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364126545,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
33035821-6402-413a-861d-debcc86bb416-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364139745,com.google.android.apps.paco.PAM,com.google.android.apps.paco,24,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
33035821-6402-413a-861d-debcc86bb416-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364139745,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
33035821-6402-413a-861d-debcc86bb416-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364139745,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
33035821-6402-413a-861d-debcc86bb416-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364139745,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
33035821-6402-413a-861d-debcc86bb416-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364139745,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
33035821-6402-413a-861d-debcc86bb416-60,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364140945,com.google.android.apps.paco.PAM,com.google.android.apps.paco,24,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
33035821-6402-413a-861d-debcc86bb416-60,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364140945,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
33035821-6402-413a-861d-debcc86bb416-60,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364140945,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
33035821-6402-413a-861d-debcc86bb416-60,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364140945,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
33035821-6402-413a-861d-debcc86bb416-60,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364140945,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
386b5d6a-ceb2-4fab-92dc-1cc51d83f9b0-288,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364104945,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
386b5d6a-ceb2-4fab-92dc-1cc51d83f9b0-288,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364104945,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
386b5d6a-ceb2-4fab-92dc-1cc51d83f9b0-288,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364104945,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
386b5d6a-ceb2-4fab-92dc-1cc51d83f9b0-288,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364104945,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
cb7de774-f184-40de-ad4d-ceb0dbe0eb08-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364124145,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
cb7de774-f184-40de-ad4d-ceb0dbe0eb08-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364124145,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
cb7de774-f184-40de-ad4d-ceb0dbe0eb08-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364124145,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
cb7de774-f184-40de-ad4d-ceb0dbe0eb08-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364124145,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
bbb0f54f-659b-4f80-9b27-0037a0df3a3f-58,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364107345,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
bbb0f54f-659b-4f80-9b27-0037a0df3a3f-58,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364107345,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
bbb0f54f-659b-4f80-9b27-0037a0df3a3f-58,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364107345,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
bbb0f54f-659b-4f80-9b27-0037a0df3a3f-58,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364107345,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
81fd7daf-b61c-4745-b231-905dd517184a-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364116945,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
81fd7daf-b61c-4745-b231-905dd517184a-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364116945,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
81fd7daf-b61c-4745-b231-905dd517184a-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364116945,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
81fd7daf-b61c-4745-b231-905dd517184a-44,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364116945,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
8ce46342-fc2c-4810-984f-b454ff26bdc2-19,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364095345,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
8ce46342-fc2c-4810-984f-b454ff26bdc2-19,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364095345,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
8ce46342-fc2c-4810-984f-b454ff26bdc2-19,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364095345,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
8ce46342-fc2c-4810-984f-b454ff26bdc2-67,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364096545,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
8ce46342-fc2c-4810-984f-b454ff26bdc2-67,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364096545,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
8ce46342-fc2c-4810-984f-b454ff26bdc2-67,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364096545,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
89acf47a-305c-4a1c-bd4d-86a2adae8d79-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364136145,com.google.android.apps.paco.PAM,com.google.android.apps.paco,24,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
89acf47a-305c-4a1c-bd4d-86a2adae8d79-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364136145,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
89acf47a-305c-4a1c-bd4d-86a2adae8d79-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364136145,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
89acf47a-305c-4a1c-bd4d-86a2adae8d79-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364136145,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
89acf47a-305c-4a1c-bd4d-86a2adae8d79-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364136145,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
89acf47a-305c-4a1c-bd4d-86a2adae8d79-89,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364137345,com.google.android.apps.paco.PAM,com.google.android.apps.paco,24,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
89acf47a-305c-4a1c-bd4d-86a2adae8d79-89,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364137345,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
89acf47a-305c-4a1c-bd4d-86a2adae8d79-89,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364137345,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
89acf47a-305c-4a1c-bd4d-86a2adae8d79-89,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364137345,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
89acf47a-305c-4a1c-bd4d-86a2adae8d79-89,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364137345,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
c1df0142-2fe7-4da6-a462-9a82e6c44493-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364110945,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
c1df0142-2fe7-4da6-a462-9a82e6c44493-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364110945,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
c1df0142-2fe7-4da6-a462-9a82e6c44493-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364110945,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
c1df0142-2fe7-4da6-a462-9a82e6c44493-17,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364110945,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
c1df0142-2fe7-4da6-a462-9a82e6c44493-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364112145,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
c1df0142-2fe7-4da6-a462-9a82e6c44493-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364112145,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
c1df0142-2fe7-4da6-a462-9a82e6c44493-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364112145,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
c1df0142-2fe7-4da6-a462-9a82e6c44493-75,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364112145,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
d525e2a3-dc78-4fb3-9367-45adff710fb3-18,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364108545,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
d525e2a3-dc78-4fb3-9367-45adff710fb3-18,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364108545,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
d525e2a3-dc78-4fb3-9367-45adff710fb3-18,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364108545,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
d525e2a3-dc78-4fb3-9367-45adff710fb3-18,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364108545,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
d525e2a3-dc78-4fb3-9367-45adff710fb3-68,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364109745,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
d525e2a3-dc78-4fb3-9367-45adff710fb3-68,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364109745,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
d525e2a3-dc78-4fb3-9367-45adff710fb3-68,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364109745,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
d525e2a3-dc78-4fb3-9367-45adff710fb3-68,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364109745,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
1898c3cb-26da-4bca-a794-5df96e0e1b1e-53,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364101345,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
1898c3cb-26da-4bca-a794-5df96e0e1b1e-53,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364101345,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
1898c3cb-26da-4bca-a794-5df96e0e1b1e-53,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364101345,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
ccef6de1-aada-4995-9ff9-5ab891a2f165-18,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364097745,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
ccef6de1-aada-4995-9ff9-5ab891a2f165-18,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364097745,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
ccef6de1-aada-4995-9ff9-5ab891a2f165-18,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364097745,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
ccef6de1-aada-4995-9ff9-5ab891a2f165-97,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364098945,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
ccef6de1-aada-4995-9ff9-5ab891a2f165-97,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364098945,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
ccef6de1-aada-4995-9ff9-5ab891a2f165-97,688f190a-3d4c-4af2-95f7-19ee6c4d639a,1364098945,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
